status,temperature,acceleration_y,acceleration_x,humidity,pressure,v_pd,v_cc,id,acceleration_z,timestamp
100,18.8,-36,-72,45.26,1021.14,0,3.559,1,1368,2015-10-25T21:12:37.069Z
100,18.78,-32,-77,45.29,1021.1,0,3.559,1,1368,2015-10-25T21:11:38.235Z
100,18.8,-44,-77,45.26,1021.1,0,3.559,1,1368,2015-10-25T21:10:39.360Z
100,18.78,-32,-72,45.29,1021.17,0,3.559,1,1368,2015-10-25T21:09:42.032Z
100,18.83,-45,-77,45.19,1021.13,0,3.559,1,1366,2015-10-25T21:08:40.860Z
100,18.8,-45,-80,45.26,1021.12,0,3.559,1,1363,2015-10-25T21:07:43.579Z
100,18.78,-45,-77,45.29,1021.2,0,3.559,1,1368,2015-10-25T21:06:44.494Z
100,18.81,-32,-74,45.26,1021.16,0,3.559,1,1367,2015-10-25T21:05:44.850Z
100,18.81,-32,-73,45.22,1021.16,0,3.559,1,1368,2015-10-25T21:04:52.178Z
100,18.81,-33,-71,45.22,1021.12,0,3.559,1,1375,2015-10-25T21:03:47.494Z
100,18.83,-33,-72,45.19,1021.17,0,3.559,1,1372,2015-10-25T21:02:47.778Z
100,18.83,-32,-73,45.17,1021.1,0,3.559,1,1369,2015-10-25T21:01:48.597Z
100,18.83,-32,-73,45.17,1021.11,0,3.559,1,1369,2015-10-25T21:00:50.176Z
100,18.81,-45,-79,45.22,1021.13,0,3.559,1,1364,2015-10-25T20:59:50.593Z
100,18.8,-41,-77,45.26,1021.07,0,3.559,1,1368,2015-10-25T20:59:00.432Z
100,18.8,-42,-77,45.26,1021.2,0,3.559,1,1366,2015-10-25T20:57:52.753Z
100,18.81,-33,-72,45.26,1021.22,0,3.559,1,1372,2015-10-25T20:56:53.840Z
100,18.77,-40,-80,45.32,1021.18,0,3.559,1,1368,2015-10-25T20:55:58.821Z
100,18.78,-44,-77,45.29,1021.19,0,3.559,1,1368,2015-10-25T20:54:58.343Z
100,18.81,-36,-73,45.29,1021.23,0,3.559,1,1376,2015-10-25T20:53:57.559Z
100,18.78,-45,-77,45.29,1021.23,0,3.559,1,1366,2015-10-25T20:52:58.396Z
100,18.81,-32,-72,45.26,1021.2,0,3.559,1,1374,2015-10-25T20:52:06.567Z
100,18.83,-45,-74,45.29,1021.18,0,3.559,1,1368,2015-10-25T20:51:00.446Z
100,18.83,-45,-80,45.27,1021.21,0,3.559,1,1366,2015-10-25T20:50:13.155Z
100,18.77,-33,-73,45.35,1021.2,0,3.559,1,1372,2015-10-25T20:49:02.657Z
100,18.78,-32,-73,45.32,1021.22,0,3.559,1,1372,2015-10-25T20:48:04.640Z
100,18.8,-49,-79,45.29,1021.28,0,3.559,1,1366,2015-10-25T20:47:07.254Z
100,18.81,-44,-79,45.26,1021.28,0,3.559,1,1368,2015-10-25T20:46:07.920Z
100,18.83,-33,-72,45.29,1021.23,0,3.559,1,1368,2015-10-25T20:45:08.221Z
100,18.81,-33,-74,45.29,1021.27,0,3.559,1,1374,2015-10-25T20:44:08.119Z
100,18.8,-42,-79,45.32,1021.25,0,3.559,1,1363,2015-10-25T20:43:10.178Z
100,18.81,-47,-77,45.29,1021.26,0,3.559,1,1368,2015-10-25T20:42:10.337Z
100,18.81,-32,-74,45.29,1021.17,0,3.559,1,1372,2015-10-25T20:41:11.618Z
100,18.83,-29,-72,45.26,1021.27,0,3.559,1,1363,2015-10-25T20:40:13.379Z
100,18.81,-48,-77,45.29,1021.23,0,3.559,1,1360,2015-10-25T20:39:14.470Z
100,18.83,-34,-68,45.22,1021.26,0,3.559,1,1376,2015-10-25T20:38:14.814Z
100,18.83,-32,-72,45.2,1021.32,0,3.559,1,1372,2015-10-25T20:37:16.159Z
100,18.83,-34,-72,45.2,1021.24,0,3.559,1,1369,2015-10-25T20:36:17.046Z
100,18.81,-34,-72,45.26,1021.22,0,3.559,1,1368,2015-10-25T20:35:18.620Z
100,18.83,-45,-72,45.24,1021.27,0,3.559,1,1371,2015-10-25T20:34:19.319Z
100,18.83,-31,-74,45.22,1021.27,0,3.559,1,1368,2015-10-25T20:33:21.104Z
100,18.83,-34,-68,45.2,1021.34,0,3.559,1,1368,2015-10-25T20:32:22.770Z
100,18.83,-45,-80,45.24,1021.3,0,3.559,1,1366,2015-10-25T20:31:27.440Z
100,18.84,-44,-80,45.24,1021.37,0,3.559,1,1368,2015-10-25T20:30:25.397Z
100,18.84,-45,-76,45.24,1021.26,0,3.559,1,1371,2015-10-25T20:29:24.844Z
100,18.84,-32,-73,45.24,1021.36,0,3.559,1,1368,2015-10-25T20:28:25.960Z
100,18.86,-34,-69,45.2,1021.32,0,3.559,1,1367,2015-10-25T20:27:27.082Z
100,18.85,-32,-72,45.2,1021.29,0,3.559,1,1376,2015-10-25T20:26:28.634Z
100,18.85,-45,-80,45.24,1021.37,0,3.559,1,1360,2015-10-25T20:25:30.428Z
100,18.85,-41,-79,45.24,1021.34,0,3.559,1,1366,2015-10-25T20:24:30.445Z
100,18.86,-32,-73,45.17,1021.28,0,3.559,1,1368,2015-10-25T20:23:32.046Z
100,18.86,-31,-73,45.2,1021.39,0,3.559,1,1368,2015-10-25T20:22:32.700Z
100,18.84,-32,-73,45.24,1021.42,1,3.559,1,1372,2015-10-25T20:21:33.799Z
100,18.86,-34,-72,45.17,1021.46,0,3.559,1,1363,2015-10-25T20:20:35.297Z
100,18.88,-42,-77,45.14,1021.44,0,3.559,1,1366,2015-10-25T20:19:36.066Z
100,18.88,-45,-77,45.14,1021.42,0,3.559,1,1361,2015-10-25T20:18:37.193Z
100,18.88,-32,-71,45.1,1021.46,0,3.559,1,1374,2015-10-25T20:17:38.327Z
100,18.9,-34,-73,45.07,1021.37,0,3.559,1,1368,2015-10-25T20:16:45.079Z
100,18.91,-34,-71,45.04,1021.42,0,3.559,1,1371,2015-10-25T20:15:40.730Z
100,18.89,-33,-72,45.1,1021.42,0,3.559,1,1372,2015-10-25T20:14:49.168Z
100,18.91,-45,-79,45.1,1021.53,0,3.559,1,1366,2015-10-25T20:13:46.145Z
100,18.89,-33,-69,45.1,1021.51,0,3.559,1,1368,2015-10-25T20:12:43.968Z
100,18.9,-32,-73,45.1,1021.53,0,3.559,1,1371,2015-10-25T20:11:45.052Z
100,18.88,-45,-79,45.14,1021.49,0,3.559,1,1363,2015-10-25T20:10:46.672Z
100,18.89,-32,-72,45.1,1021.48,0,3.559,1,1371,2015-10-25T20:09:48.239Z
100,18.9,-31,-72,45.07,1021.44,0,3.559,1,1372,2015-10-25T20:08:48.943Z
100,18.89,-31,-73,45.1,1021.47,0,3.559,1,1374,2015-10-25T20:07:50.250Z
100,18.9,-32,-72,45.1,1021.46,0,3.559,1,1376,2015-10-25T20:06:50.622Z
100,18.9,-31,-74,45.1,1021.37,0,3.559,1,1372,2015-10-25T20:05:51.783Z
100,18.9,-32,-72,45.14,1021.45,0,3.559,1,1369,2015-10-25T20:04:52.851Z
100,18.91,-42,-79,45.07,1021.53,0,3.559,1,1367,2015-10-25T20:03:53.980Z
100,18.93,-48,-79,45.07,1021.4,0,3.559,1,1367,2015-10-25T20:02:55.394Z
100,18.92,-45,-77,45.07,1021.45,0,3.559,1,1368,2015-10-25T20:01:57.008Z
100,18.89,-41,-77,45.1,1021.42,0,3.559,1,1361,2015-10-25T20:01:00.166Z
100,18.91,-45,-77,45.1,1021.48,0,3.559,1,1366,2015-10-25T19:59:58.450Z
100,18.92,-40,-77,45.1,1021.4,0,3.559,1,1366,2015-10-25T19:59:00.573Z
100,18.93,-44,-80,45.07,1021.47,0,3.559,1,1368,2015-10-25T19:58:02.317Z
100,18.92,-41,-80,45.04,1021.51,0,3.559,1,1369,2015-10-25T19:57:01.823Z
100,18.91,-45,-77,45.1,1021.45,0,3.559,1,1363,2015-10-25T19:56:03.381Z
100,18.93,-32,-72,45.01,1021.52,0,3.559,1,1368,2015-10-25T19:55:04.527Z
100,18.93,-45,-77,45.01,1021.52,0,3.559,1,1368,2015-10-25T19:54:05.408Z
100,18.92,-32,-73,45.01,1021.51,1,3.559,1,1374,2015-10-25T19:53:06.353Z
100,18.94,-47,-79,45.01,1021.52,0,3.559,1,1360,2015-10-25T19:52:07.486Z
100,18.94,-32,-72,45.01,1021.45,0,3.559,1,1374,2015-10-25T19:51:09.250Z
100,18.92,-32,-72,45.04,1021.49,0,3.559,1,1368,2015-10-25T19:50:10.110Z
100,18.92,-32,-72,45.1,1021.48,0,3.559,1,1374,2015-10-25T19:49:11.027Z
100,18.92,-34,-72,45.07,1021.52,0,3.559,1,1368,2015-10-25T19:48:13.123Z
100,18.92,-34,-74,45.07,1021.52,0,3.559,1,1368,2015-10-25T19:47:13.180Z
100,18.92,-40,-80,45.07,1021.53,0,3.559,1,1361,2015-10-25T19:46:20.347Z
100,18.93,-39,-74,45.01,1021.59,0,3.559,1,1366,2015-10-25T19:45:17.075Z
100,18.94,-31,-68,45.04,1021.47,0,3.559,1,1363,2015-10-25T19:44:16.610Z
100,18.94,-39,-81,45.04,1021.4,0,3.559,1,1366,2015-10-25T19:43:18.469Z
100,18.93,-31,-77,45.04,1021.54,0,3.559,1,1372,2015-10-25T19:42:19.367Z
100,18.95,-33,-68,45.01,1021.45,0,3.559,1,1359,2015-10-25T19:41:20.408Z
100,18.94,-29,-72,45.04,1021.57,0,3.559,1,1364,2015-10-25T19:40:21.132Z
100,18.93,-36,-74,45.07,1021.59,0,3.559,1,1372,2015-10-25T19:39:23.418Z
100,18.96,-42,-80,45.01,1021.64,0,3.559,1,1366,2015-10-25T19:38:23.411Z
100,18.94,-48,-79,45.01,1021.59,0,3.559,1,1368,2015-10-25T19:37:24.841Z
100,18.96,-45,-76,45.01,1021.62,0,3.559,1,1363,2015-10-25T19:36:26.240Z
100,18.98,-41,-80,45.01,1021.59,0,3.559,1,1366,2015-10-25T19:35:27.582Z
100,18.96,-39,-77,45.01,1021.64,1,3.559,1,1374,2015-10-25T19:34:29.244Z
100,18.98,-32,-74,44.97,1021.65,0,3.559,1,1369,2015-10-25T19:33:29.473Z
100,18.98,-45,-77,44.97,1021.67,0,3.559,1,1372,2015-10-25T19:32:30.755Z
100,19,-32,-68,44.9,1021.66,0,3.559,1,1363,2015-10-25T19:31:37.804Z
100,19.02,-36,-72,44.86,1021.64,0,3.559,1,1368,2015-10-25T19:30:33.583Z
100,19.03,-32,-72,44.86,1021.67,0,3.559,1,1363,2015-10-25T19:29:33.691Z
100,19.01,-36,-72,44.93,1021.64,0,3.559,1,1368,2015-10-25T19:28:34.842Z
100,19,-34,-77,44.91,1021.67,0,3.559,1,1364,2015-10-25T19:27:36.239Z
100,19.02,-36,-73,44.9,1021.64,0,3.559,1,1368,2015-10-25T19:26:37.891Z
100,19.01,-34,-74,44.93,1021.71,0,3.559,1,1368,2015-10-25T19:25:46.775Z
100,19.02,-32,-73,44.9,1021.71,0,3.559,1,1369,2015-10-25T19:24:43.757Z
100,19.03,-37,-72,44.9,1021.76,0,3.559,1,1368,2015-10-25T19:23:43.917Z
100,19.02,-45,-77,44.9,1021.68,0,3.559,1,1363,2015-10-25T19:22:41.712Z
100,19.02,-36,-73,44.9,1021.75,0,3.559,1,1375,2015-10-25T19:21:42.847Z
100,19.03,-33,-74,44.9,1021.74,0,3.559,1,1372,2015-10-25T19:20:44.457Z
100,19.03,-36,-72,44.9,1021.76,0,3.559,1,1368,2015-10-25T19:19:53.470Z
100,19.02,-36,-73,44.93,1021.77,0,3.559,1,1369,2015-10-25T19:18:46.806Z
100,19.04,-36,-73,44.86,1021.72,0,3.559,1,1367,2015-10-25T19:17:47.880Z
100,19.02,-36,-72,44.93,1021.8,0,3.559,1,1369,2015-10-25T19:16:48.595Z
100,19.01,-33,-71,44.93,1021.83,0,3.559,1,1368,2015-10-25T19:15:51.022Z
100,19.04,-36,-74,44.93,1021.84,0,3.559,1,1368,2015-10-25T19:14:50.912Z
100,19.03,-36,-73,44.9,1021.76,0,3.559,1,1367,2015-10-25T19:13:52.072Z
100,19.03,-36,-72,44.9,1021.85,0,3.564,1,1372,2015-10-25T19:12:53.213Z
100,19.05,-45,-79,44.83,1021.85,0,3.559,1,1366,2015-10-25T19:11:54.377Z
100,19.07,-34,-72,44.77,1021.87,0,3.559,1,1368,2015-10-25T19:10:56.648Z
100,19.09,-29,-65,44.73,1021.82,0,3.559,1,1361,2015-10-25T19:09:56.948Z
100,19.07,-34,-72,44.77,1021.92,0,3.559,1,1371,2015-10-25T19:08:57.951Z
100,19.06,-44,-79,44.83,1021.82,0,3.559,1,1368,2015-10-25T19:07:59.044Z
100,19.06,-32,-73,44.8,1021.88,0,3.559,1,1374,2015-10-25T19:07:00.201Z
100,19.04,-29,-68,44.86,1021.88,0,3.559,1,1366,2015-10-25T19:06:01.346Z
100,19.05,-45,-80,44.86,1021.87,0,3.559,1,1372,2015-10-25T19:05:02.739Z
100,19.04,-39,-72,44.86,1021.9,0,3.559,1,1374,2015-10-25T19:04:03.644Z
100,19.06,-29,-73,44.83,1021.97,0,3.559,1,1372,2015-10-25T19:03:04.787Z
100,19.03,-32,-69,44.9,1021.89,0,3.559,1,1363,2015-10-25T19:02:06.241Z
100,19.05,-45,-77,44.86,1021.84,0,3.559,1,1368,2015-10-25T19:01:07.094Z
100,19.06,-32,-72,44.83,1021.88,0,3.559,1,1366,2015-10-25T19:00:09.046Z
100,19.09,-33,-71,44.8,1021.86,0,3.559,1,1371,2015-10-25T18:59:09.412Z
100,19.08,-36,-69,44.77,1021.92,0,3.559,1,1367,2015-10-25T18:58:10.905Z
100,19.07,-42,-80,44.83,1021.96,0,3.559,1,1368,2015-10-25T18:57:11.738Z
100,19.08,-31,-68,44.8,1021.98,0,3.559,1,1366,2015-10-25T18:56:12.914Z
100,19.07,-36,-71,44.8,1021.9,0,3.559,1,1367,2015-10-25T18:55:14.061Z
100,19.09,-29,-68,44.73,1021.96,0,3.559,1,1371,2015-10-25T18:54:15.225Z
100,19.08,-36,-72,44.77,1021.91,0,3.559,1,1374,2015-10-25T18:53:16.400Z
100,19.09,-34,-69,44.73,1021.89,0,3.559,1,1366,2015-10-25T18:52:17.562Z
100,19.09,-34,-72,44.73,1021.89,0,3.559,1,1372,2015-10-25T18:51:18.738Z
100,19.1,-39,-76,44.67,1021.86,0,3.559,1,1371,2015-10-25T18:50:19.888Z
100,19.09,-34,-72,44.7,1021.99,0,3.559,1,1372,2015-10-25T18:49:21.057Z
100,19.12,-33,-74,44.67,1021.99,0,3.559,1,1372,2015-10-25T18:48:22.233Z
100,19.12,-34,-73,44.63,1021.98,0,3.559,1,1372,2015-10-25T18:47:23.392Z
100,19.12,-34,-72,44.63,1021.91,0,3.559,1,1366,2015-10-25T18:46:24.564Z
100,19.13,-36,-71,44.63,1021.82,0,3.559,1,1371,2015-10-25T18:45:27.845Z
100,19.13,-34,-74,44.67,1021.85,0,3.559,1,1368,2015-10-25T18:44:26.871Z
100,19.14,-29,-72,44.63,1021.78,0,3.559,1,1368,2015-10-25T18:43:28.013Z
100,19.09,-33,-73,44.7,1021.87,0,3.559,1,1369,2015-10-25T18:42:29.163Z
100,19.12,-36,-72,44.67,1021.9,0,3.559,1,1369,2015-10-25T18:41:30.310Z
100,19.1,-36,-72,44.7,1021.89,0,3.559,1,1368,2015-10-25T18:40:31.814Z
100,19.13,-32,-74,44.63,1021.9,0,3.559,1,1374,2015-10-25T18:39:32.642Z
100,19.14,-31,-74,44.63,1021.86,1,3.559,1,1368,2015-10-25T18:38:33.809Z
100,19.14,-32,-71,44.63,1021.81,0,3.559,1,1366,2015-10-25T18:37:34.979Z
100,19.12,-25,-68,44.67,1021.8,0,3.559,1,1368,2015-10-25T18:36:36.147Z
100,19.12,-36,-77,44.7,1021.78,0,3.559,1,1368,2015-10-25T18:35:37.322Z
100,19.13,-33,-72,44.63,1021.84,0,3.559,1,1368,2015-10-25T18:34:38.699Z
100,19.15,-33,-72,44.6,1021.83,0,3.559,1,1364,2015-10-25T18:33:39.870Z
100,19.15,-36,-73,44.6,1021.87,0,3.559,1,1368,2015-10-25T18:32:40.832Z
100,19.17,-34,-72,44.56,1021.85,0,3.559,1,1366,2015-10-25T18:31:41.981Z
100,19.17,-36,-74,44.59,1021.91,0,3.559,1,1368,2015-10-25T18:30:49.256Z
100,19.17,-36,-72,44.52,1021.85,0,3.559,1,1371,2015-10-25T18:29:44.300Z
100,19.18,-32,-76,44.52,1021.89,0,3.559,1,1368,2015-10-25T18:28:45.461Z
100,19.2,-34,-72,44.46,1021.88,0,3.559,1,1369,2015-10-25T18:27:49.852Z
100,19.21,-36,-72,44.46,1021.85,0,3.559,1,1368,2015-10-25T18:26:51.511Z
100,19.21,-32,-72,44.42,1021.91,0,3.559,1,1371,2015-10-25T18:25:48.949Z
100,19.22,-32,-71,44.36,1021.92,0,3.559,1,1374,2015-10-25T18:25:01.256Z
100,19.22,-32,-72,44.36,1021.92,0,3.559,1,1376,2015-10-25T18:23:51.252Z
100,19.22,-31,-72,44.39,1022,0,3.559,1,1366,2015-10-25T18:22:59.573Z
100,19.2,-29,-77,44.46,1021.99,0,3.559,1,1376,2015-10-25T18:21:53.597Z
100,19.19,-40,-77,44.49,1021.98,0,3.559,1,1364,2015-10-25T18:20:54.762Z
100,19.18,-32,-72,44.52,1021.91,0,3.559,1,1372,2015-10-25T18:20:03.754Z
100,19.19,-33,-68,44.46,1021.86,0,3.559,1,1366,2015-10-25T18:19:09.569Z
100,19.19,-41,-74,44.49,1021.91,0,3.559,1,1369,2015-10-25T18:18:20.554Z
100,19.18,-36,-77,44.52,1021.87,0,3.559,1,1376,2015-10-25T18:16:59.373Z
100,19.2,-32,-71,44.49,1021.83,0,3.559,1,1371,2015-10-25T18:16:00.530Z
100,19.21,-36,-73,44.46,1021.88,0,3.559,1,1368,2015-10-25T18:15:01.714Z
100,19.22,-32,-72,44.42,1021.91,0,3.559,1,1366,2015-10-25T18:14:21.359Z
100,19.22,-36,-73,44.42,1021.79,0,3.559,1,1372,2015-10-25T18:12:17.999Z
100,19.23,-47,-77,44.39,1021.9,0,3.559,1,1368,2015-10-25T18:13:04.075Z
100,19.24,-32,-68,44.36,1021.84,0,3.559,1,1366,2015-10-25T18:10:27.290Z
100,19.23,-32,-71,44.39,1021.87,0,3.559,1,1363,2015-10-25T18:11:06.457Z
100,19.24,-36,-72,44.36,1022.01,0,3.559,1,1368,2015-10-25T18:09:08.805Z
100,19.23,-45,-77,44.39,1021.89,0,3.559,1,1366,2015-10-25T18:08:10.587Z
100,19.25,-32,-73,44.33,1021.91,0,3.559,1,1374,2015-10-25T18:07:11.177Z
100,19.23,-40,-77,44.36,1021.91,0,3.559,1,1360,2015-10-25T18:06:13.139Z
100,19.23,-33,-72,44.36,1021.98,0,3.559,1,1372,2015-10-25T18:05:13.978Z
100,19.24,-29,-72,44.33,1022.04,0,3.559,1,1368,2015-10-25T18:04:14.742Z
100,19.25,-32,-71,44.33,1021.96,0,3.559,1,1367,2015-10-25T18:02:47.783Z
100,19.25,-45,-79,44.33,1021.91,0,3.559,1,1358,2015-10-25T18:03:19.524Z
100,19.27,-42,-77,44.29,1021.93,0,3.559,1,1366,2015-10-25T18:01:19.525Z
100,19.27,-32,-72,44.29,1021.99,0,3.559,1,1371,2015-10-25T18:00:21.081Z
100,19.27,-32,-74,44.29,1021.98,0,3.559,1,1368,2015-10-25T17:59:21.159Z
100,19.28,-34,-77,44.23,1021.88,0,3.559,1,1369,2015-10-25T17:57:36.026Z
100,19.28,-32,-68,44.26,1021.98,0,3.559,1,1368,2015-10-25T17:58:22.251Z
100,19.29,-32,-72,44.23,1022,0,3.559,1,1368,2015-10-25T17:55:51.447Z
100,19.28,-32,-73,44.26,1022.06,0,3.559,1,1369,2015-10-25T17:56:24.729Z
100,19.27,-39,-77,44.29,1021.95,0,3.559,1,1368,2015-10-25T17:54:26.586Z
100,19.28,-32,-73,44.23,1021.95,0,3.559,1,1372,2015-10-25T17:53:28.103Z
100,19.29,-45,-74,44.23,1021.92,0,3.559,1,1369,2015-10-25T17:52:29.399Z
100,19.3,-34,-71,44.2,1022.05,0,3.559,1,1374,2015-10-25T17:50:50.442Z
100,19.28,-32,-72,44.26,1022,0,3.559,1,1371,2015-10-25T17:51:31.029Z
100,19.3,-48,-73,44.2,1021.94,0,3.559,1,1368,2015-10-25T17:49:32.459Z
100,19.32,-36,-72,44.16,1022.01,0,3.559,1,1374,2015-10-25T17:48:34.666Z
100,19.3,-45,-74,44.16,1022.02,0,3.559,1,1368,2015-10-25T17:47:35.282Z
100,19.31,-47,-77,44.16,1022.05,0,3.559,1,1366,2015-10-25T17:46:36.008Z
100,19.33,-49,-77,44.13,1022.07,0,3.559,1,1364,2015-10-25T17:45:37.730Z
100,19.34,-33,-71,44.11,1022.11,0,3.559,1,1368,2015-10-25T17:44:02.052Z
100,19.34,-29,-74,44.11,1022.16,0,3.559,1,1372,2015-10-25T17:44:38.398Z
100,19.34,-45,-77,44.08,1022.06,0,3.559,1,1368,2015-10-25T17:42:41.118Z
100,19.35,-45,-74,44.04,1022,0,3.559,1,1360,2015-10-25T17:41:42.541Z
100,19.35,-32,-72,44.01,1022.06,0,3.559,1,1372,2015-10-25T17:40:43.384Z
100,19.36,-31,-77,44.04,1022.06,0,3.559,1,1372,2015-10-25T17:39:44.769Z
100,19.36,-32,-71,44.01,1021.99,0,3.559,1,1368,2015-10-25T17:38:45.640Z
100,19.37,-31,-72,44.01,1021.99,0,3.559,1,1368,2015-10-25T17:37:47.356Z
100,19.35,-45,-77,44.01,1021.99,0,3.559,1,1368,2015-10-25T17:36:48.584Z
100,19.38,-32,-72,44.01,1021.99,0,3.559,1,1372,2015-10-25T17:35:09.051Z
100,19.37,-29,-69,44.01,1022.01,0,3.559,1,1368,2015-10-25T17:35:49.726Z
100,19.37,-32,-74,43.98,1022.01,0,3.559,1,1369,2015-10-25T17:33:52.477Z
100,19.38,-32,-74,43.98,1022,0,3.559,1,1376,2015-10-25T17:32:58.385Z
100,19.37,-45,-79,44.01,1022.07,0,3.559,1,1368,2015-10-25T17:32:00.673Z
100,19.38,-31,-73,43.98,1022.06,0,3.559,1,1374,2015-10-25T17:31:10.467Z
100,19.38,-29,-74,43.98,1022.03,0,3.559,1,1367,2015-10-25T17:29:56.611Z
100,19.39,-45,-77,43.94,1022.06,0,3.559,1,1363,2015-10-25T17:28:58.004Z
100,19.39,-32,-73,43.94,1022.1,0,3.559,1,1376,2015-10-25T17:27:59.038Z
100,19.39,-47,-79,43.94,1022.07,0,3.559,1,1368,2015-10-25T17:27:00.259Z
100,19.4,-32,-73,43.91,1022.1,0,3.559,1,1374,2015-10-25T17:26:02.323Z
100,19.42,-29,-73,43.91,1022.09,0,3.559,1,1368,2015-10-25T17:24:17.304Z
100,19.4,-45,-79,43.91,1022.08,0,3.559,1,1368,2015-10-25T17:25:02.731Z
100,19.44,-29,-72,43.81,1022.12,0,3.559,1,1369,2015-10-25T17:22:31.159Z
100,19.43,-44,-80,43.88,1022.15,0,3.559,1,1363,2015-10-25T17:23:05.221Z
100,19.46,-45,-80,43.78,1022.13,0,3.559,1,1361,2015-10-25T17:21:21.673Z
100,19.45,-45,-77,43.78,1022.2,0,3.559,1,1366,2015-10-25T17:19:25.885Z
100,19.48,-32,-73,43.78,1022.13,0,3.559,1,1368,2015-10-25T17:20:08.843Z
100,19.48,-48,-76,43.75,1022.17,0,3.559,1,1363,2015-10-25T17:18:38.341Z
100,19.46,-47,-80,43.78,1022.19,0,3.559,1,1368,2015-10-25T17:17:12.529Z
100,19.49,-34,-72,43.69,1022.12,0,3.559,1,1376,2015-10-25T17:15:36.713Z
100,19.48,-26,-74,43.72,1022.17,0,3.559,1,1367,2015-10-25T17:16:17.441Z
100,19.47,-32,-72,43.72,1022.22,0,3.559,1,1368,2015-10-25T17:14:35.453Z
100,19.5,-32,-74,43.69,1022.22,0,3.559,1,1372,2015-10-25T17:13:46.230Z
100,19.48,-32,-72,43.69,1022.21,0,3.559,1,1368,2015-10-25T17:11:44.204Z
100,19.49,-32,-74,43.72,1022.18,0,3.559,1,1372,2015-10-25T17:12:18.604Z
100,19.48,-32,-72,43.72,1022.23,0,3.559,1,1372,2015-10-25T17:10:21.589Z
100,19.48,-32,-72,43.72,1022.23,1,3.559,1,1368,2015-10-25T17:09:23.212Z
100,19.48,-33,-74,43.75,1022.25,1,3.559,1,1368,2015-10-25T17:08:23.509Z
100,19.49,-48,-77,43.69,1022.3,2,3.559,1,1369,2015-10-25T17:06:48.652Z
100,19.48,-31,-74,43.72,1022.24,1,3.559,1,1374,2015-10-25T17:07:24.755Z
100,19.51,-44,-77,43.65,1022.24,1,3.559,1,1367,2015-10-25T17:05:50.339Z
100,19.52,-32,-72,43.64,1022.28,1,3.559,1,1372,2015-10-25T17:04:28.468Z
100,19.51,-29,-72,43.64,1022.35,2,3.559,1,1375,2015-10-25T17:03:04.051Z
100,19.5,-32,-72,43.65,1022.34,2,3.559,1,1368,2015-10-25T17:03:29.827Z
100,19.53,-32,-72,43.61,1022.27,2,3.559,1,1372,2015-10-25T17:01:32.497Z
100,19.55,-31,-72,43.51,1022.24,3,3.559,1,1377,2015-10-25T17:00:33.642Z
100,19.55,-31,-68,43.54,1022.23,3,3.559,1,1366,2015-10-25T16:59:34.696Z
100,19.55,-36,-72,43.51,1022.18,3,3.559,1,1368,2015-10-25T16:58:36.098Z
100,19.59,-49,-74,43.44,1022.27,3,3.559,1,1371,2015-10-25T16:57:03.803Z
100,19.59,-34,-73,43.44,1022.32,3,3.559,1,1379,2015-10-25T16:57:37.570Z
100,19.6,-45,-77,43.41,1022.28,4,3.559,1,1363,2015-10-25T16:56:00.397Z
100,19.62,-49,-77,43.31,1022.21,5,3.559,1,1368,2015-10-25T16:54:06.917Z
100,19.62,-34,-72,43.34,1022.24,4,3.559,1,1376,2015-10-25T16:54:41.340Z
100,19.62,-31,-74,43.31,1022.17,6,3.559,1,1368,2015-10-25T16:52:43.733Z
100,19.62,-29,-72,43.31,1022.17,6,3.559,1,1364,2015-10-25T16:51:44.995Z
100,19.61,-32,-74,43.38,1022.28,8,3.559,1,1372,2015-10-25T16:50:02.769Z
100,19.61,-32,-72,43.34,1022.31,7,3.559,1,1366,2015-10-25T16:50:46.750Z
100,19.58,-32,-69,43.48,1022.26,8,3.559,1,1372,2015-10-25T16:49:10.848Z
100,19.6,-33,-73,43.38,1022.3,10,3.559,1,1372,2015-10-25T16:47:18.905Z
100,19.58,-32,-73,43.48,1022.24,9,3.559,1,1372,2015-10-25T16:47:53.146Z
100,19.62,-29,-71,43.34,1022.32,12,3.559,1,1367,2015-10-25T16:45:17.202Z
100,19.62,-36,-72,43.34,1022.24,10,3.559,1,1369,2015-10-25T16:45:52.640Z
100,19.63,-32,-71,43.31,1022.36,14,3.559,1,1367,2015-10-25T16:43:10.874Z
100,19.63,-32,-74,43.31,1022.37,13,3.559,1,1372,2015-10-25T16:43:54.793Z
100,19.64,-32,-72,43.31,1022.36,15,3.559,1,1368,2015-10-25T16:42:06.243Z
100,19.64,-36,-74,43.31,1022.32,15,3.559,1,1368,2015-10-25T16:40:58.273Z
100,19.65,-33,-68,43.31,1022.29,16,3.559,1,1372,2015-10-25T16:40:03.422Z
100,19.65,-31,-72,43.24,1022.36,18,3.559,1,1367,2015-10-25T16:39:01.414Z
100,19.67,-31,-73,43.21,1022.34,19,3.559,1,1372,2015-10-25T16:38:26.847Z
100,19.69,-34,-72,43.23,1022.35,20,3.559,1,1368,2015-10-25T16:37:04.750Z
100,19.69,-32,-71,43.17,1022.35,23,3.559,1,1374,2015-10-25T16:35:32.045Z
100,19.68,-31,-72,43.18,1022.37,21,3.564,1,1368,2015-10-25T16:36:04.943Z
